"modelo","especificacion","metodo","k","cod_mun","Municipio","directo","varianza","base","robusto","dif_pp"
"M3_reblup_1.345","M3","reblup",1.345,"19701","Santa Rosa",0.518069808102902,0.0142491615504312,0.534082146311857,0.540169501237927,0.6087
"M3_reblup_1.345","M3","reblup",1.345,"19743","Silvia",0.594548828166253,0.00333964903159028,0.542036103917651,0.538025684979365,-0.401
"M3_reblup_1.345","M3","reblup",1.345,"19760","Sotará Paispamba",0.42363483052891,0.00634684511328491,0.404599995595317,0.402740606329347,-0.1859
"M3_reblup_1.345","M3","reblup",1.345,"19780","Suárez",0.420860918532776,0.00705583094519923,0.388291433468531,0.387178748384521,-0.1113
"M3_reblup_1.345","M3","reblup",1.345,"19785","Sucre",0.592260763101386,0.0206325953688744,0.46656463404648,0.467721036664336,0.1156
"M3_reblup_1.345","M3","reblup",1.345,"19807","Timbío",0.485298379279879,0.00473713082825383,0.364910817445199,0.341576969947123,-2.3334
"M3_reblup_1.345","M3","reblup",1.345,"19809","Timbiquí",0.509420099635651,0.00492167974240239,0.52750672268034,0.533653551562468,0.6147
"M3_reblup_1.345","M3","reblup",1.345,"19821","Toribío",0.551408859073775,0.0139003790075414,0.520589898950721,0.524673845328558,0.4084
"M3_reblup_1.345","M3","reblup",1.345,"19824","Totoró",0.590158497641813,0.0145050802266012,0.48317042534155,0.480321972281759,-0.2848
"M3_reblup_1.345","M3","reblup",1.345,"19845","Villa Rica",0.286909792264029,0.00123277979799329,0.273180588867712,0.270258624215472,-0.2922
"M3_reblup_1.345","M3","reblup",1.345,"76001","Cali",0.236000150623116,4.46101358273742e-05,0.236026130303427,0.235953782501481,-0.0072
"M3_reblup_1.345","M3","reblup",1.345,"76020","Alcalá",0.324586690009205,0.00546291475418344,0.338955669887522,0.337693756996124,-0.1262
"M3_reblup_1.345","M3","reblup",1.345,"76036","Andalucía",0.170872931834585,0.001094737354784,0.194543826996444,0.195358976350585,0.0815
"M3_reblup_1.345","M3","reblup",1.345,"76041","Ansermanuevo",0.311294220007976,0.00319417558067191,0.312612083487649,0.310466161666443,-0.2146
"M3_reblup_1.345","M3","reblup",1.345,"76054","Argelia",0.346746769918103,0.00448134976418645,0.464257696687413,0.488638927228101,2.4381
"M3_reblup_1.345","M3","reblup",1.345,"76100","Bolívar",0.191834135533459,0.000432069231682328,0.203271527079598,0.206592734519178,0.3321
"M3_reblup_1.345","M3","reblup",1.345,"76109","Buenaventura",0.583063980603387,0.00157416229340437,0.533775565918998,0.529123745564937,-0.4652
"M3_reblup_1.345","M3","reblup",1.345,"76111","Guadalajara de Buga",0.171840563775675,0.000382966603773313,0.18333131132217,0.187293659058994,0.3962
"M3_reblup_1.345","M3","reblup",1.345,"76113","Bugalagrande",0.166316423809804,0.000889434270094062,0.15751856390534,0.153721447191684,-0.3797
"M3_reblup_1.345","M3","reblup",1.345,"76122","Caicedonia",0.374839473966334,0.000940890375175486,0.345305188270004,0.335181639772186,-1.0124
"M3_reblup_1.345","M3","reblup",1.345,"76126","Calima",0.198650799132813,0.00131464467481034,0.207487713262827,0.204849753567734,-0.2638
"M3_reblup_1.345","M3","reblup",1.345,"76130","Candelaria",0.0843703325877526,0.000308681553642066,0.079948453184216,0.0788653410134278,-0.1083
"M3_reblup_1.345","M3","reblup",1.345,"76147","Cartago",0.293248262981083,0.00135329212623361,0.304815968817602,0.30737705463209,0.2561
"M3_reblup_1.345","M3","reblup",1.345,"76233","Dagua",0.207021979672274,0.00136621522840808,0.228790003686129,0.230966596295534,0.2177
"M3_reblup_1.345","M3","reblup",1.345,"76243","El Águila",0.294073076447916,0.00236298147886876,0.290155444425429,0.289831260570975,-0.0324
"M3_reblup_1.345","M3","reblup",1.345,"76246","El Cairo",0.254004114002871,0.00282345865625291,0.301981097027738,0.307245117831489,0.5264
"M3_reblup_1.345","M3","reblup",1.345,"76248","El Cerrito",0.144691679449936,0.000936554377280561,0.149613028043887,0.149866798406121,0.0254
"M3_reblup_1.345","M3","reblup",1.345,"76250","El Dovio",0.427663486848989,0.00715844761819582,0.427901548947344,0.429193641568111,0.1292
"M3_reblup_1.345","M3","reblup",1.345,"76275","Florida",0.241902478104377,0.0029633225467165,0.225002433387179,0.222035601294006,-0.2967
"M3_reblup_1.345","M3","reblup",1.345,"76306","Ginebra",0.261182422460713,0.00120904672498133,0.209420279190576,0.179854592854964,-2.9566
"M3_reblup_1.345","M3","reblup",1.345,"76318","Guacarí",0.142114639632979,0.000282342767973003,0.14913030606504,0.150805352392744,0.1675
"M3_reblup_1.345","M3","reblup",1.345,"76364","Jamundí",0.206298512477446,0.0004189397962523,0.206267305897232,0.205703967293055,-0.0563
"M3_reblup_1.345","M3","reblup",1.345,"76377","La Cumbre",0.147708363582434,0.000671669477971967,0.173241980109316,0.177279818824379,0.4038
"M3_reblup_1.345","M3","reblup",1.345,"76400","La Unión",0.310276615368601,0.00342017791874781,0.255928480044344,0.245396903803374,-1.0532
"M3_reblup_1.345","M3","reblup",1.345,"76403","La Victoria",0.287579897258377,0.002780134667461,0.28036404301499,0.278120999729295,-0.2243
"M3_reblup_1.345","M3","reblup",1.345,"76497","Obando",0.299571729054856,0.00338762851003235,0.285213974882188,0.28321569960762,-0.1998
"M3_reblup_1.345","M3","reblup",1.345,"76520","Palmira",0.20769656033191,0.000474489227823819,0.205895936610185,0.204896511384385,-0.0999
"M3_reblup_1.345","M3","reblup",1.345,"76563","Pradera",0.201095575249391,0.000748063028251591,0.224402127265798,0.230708112248961,0.6306
"M3_reblup_1.345","M3","reblup",1.345,"76606","Restrepo",0.241473632865204,0.00193665234623158,0.250697832270983,0.249968942286235,-0.0729
"M3_reblup_1.345","M3","reblup",1.345,"76616","Riofrío",0.267094353991267,0.00301350780737849,0.260432827119463,0.26056058867215,0.0128
"M3_reblup_1.345","M3","reblup",1.345,"76622","Roldanillo",0.2727397133463,0.00302149717701241,0.257694260342659,0.250388933487345,-0.7305
"M3_reblup_1.345","M3","reblup",1.345,"76670","San Pedro",0.170695610315552,0.00135418430389911,0.160795212186692,0.15674202218436,-0.4053
"M3_reblup_1.345","M3","reblup",1.345,"76736","Sevilla",0.345379631579637,0.00442288946164869,0.337279775573652,0.335723932168044,-0.1556
"M3_reblup_1.345","M3","reblup",1.345,"76823","Toro",0.373203694453804,0.00595275965217131,0.332259165079562,0.326744615364525,-0.5515
"M3_reblup_1.345","M3","reblup",1.345,"76828","Trujillo",0.362514157334695,0.00426434326788694,0.334915234707153,0.333036914851268,-0.1878
"M3_reblup_1.345","M3","reblup",1.345,"76834","Tuluá",0.257428514132288,0.000541228123605218,0.252952563101426,0.251773403637409,-0.1179
"M3_reblup_1.345","M3","reblup",1.345,"76845","Ulloa",0.221857831780414,0.00181330774393671,0.248313126138925,0.250389812739133,0.2077
"M3_reblup_1.345","M3","reblup",1.345,"76863","Versalles",0.399069270481297,0.00627345521663673,0.348061348593645,0.345120237653886,-0.2941
"M3_reblup_1.345","M3","reblup",1.345,"76869","Vijes",0.236087412061672,0.00135481929033369,0.241569896807183,0.240617108465784,-0.0953
"M3_reblup_1.345","M3","reblup",1.345,"76890","Yotoco",0.203630228528829,0.00057285157923096,0.204425710401658,0.202876586871786,-0.1549
"M3_reblup_1.345","M3","reblup",1.345,"76892","Yumbo",0.281760420447449,0.000159370438125575,0.275614805932177,0.274808077678602,-0.0807
"M3_reblup_1.345","M3","reblup",1.345,"76895","Zarzal",0.18600007617763,0.000685163978077271,0.198260139914636,0.201994527604749,0.3734
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19001","Popayán",0.387999218684024,0.000107894536586391,0.387091273075253,0.386710813967908,-0.038
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19022","Almaguer",0.562525352371654,0.0136491858851204,0.516240345541547,0.5171957316661,0.0955
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19050","Argelia",0.238909085592395,0.00235774527420282,0.301367660985027,0.287465704854889,-1.3902
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19075","Balboa",0.45010901827639,0.0122073320924848,0.449301904604771,0.449270518839081,-0.0031
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19100","Bolívar",0.500368429949404,0.00628201529723791,0.479584448678043,0.481672448345358,0.2088
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19110","Buenos Aires",0.449296998852418,0.0100005839773152,0.421243379530105,0.422787457227501,0.1544
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19130","Cajibío",0.508721465589494,0.00729331691925184,0.429405358390913,0.423369504398233,-0.6036
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19137","Caldono",0.553082146130063,0.0111952566482734,0.636025878712169,0.644173591649287,0.8148
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19142","Caloto",0.381381786380106,0.00530551647503933,0.384094873471874,0.38796249012265,0.3868
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19212","Corinto",0.313138472537286,0.00376871935286487,0.324789611950185,0.326522147843138,0.1733
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19256","El Tambo",0.534467488422076,0.00254281929597808,0.479355386718711,0.48404111341873,0.4686
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19290","Florencia",0.523549226857493,0.0139109248008639,0.520305648925165,0.524257855258766,0.3952
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19300","Guachené",0.314021505745962,0.000861410426553789,0.32394085001292,0.326721638751102,0.2781
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19318","Guapi",0.549766265076062,0.00512038748396201,0.637603318025128,0.621323147931326,-1.628
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19355","Inzá",0.504403345724611,0.0149002890445202,0.448016181349796,0.447039742195866,-0.0976
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19364","Jambaló",0.619395990544596,0.0106645305442734,0.642192124039099,0.650184269226048,0.7992
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19392","La Sierra",0.513091533789568,0.0116592285221911,0.454784745576237,0.452304194060783,-0.2481
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19397","La Vega",0.527577733005663,0.0125741189862332,0.458372390221583,0.459691804842052,0.1319
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19418","López de Micay",0.67339111537938,0.0143155329906009,0.675888362032154,0.685771984031867,0.9884
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19450","Mercaderes",0.507048831931205,0.0109386268959071,0.411957796306166,0.404857911149192,-0.71
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19455","Miranda",0.198653480586513,0.00112773336633902,0.186284841553164,0.182621742277445,-0.3663
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19473","Morales",0.524107460035218,0.0126976470575373,0.531719138106139,0.53215524165955,0.0436
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19513","Padilla",0.378594269667572,0.0069961523472339,0.334780675339003,0.334816359459454,0.0036
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19517","Páez",0.557053293913796,0.0053456226555541,0.547492159931904,0.549308759382804,0.1817
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19532","Patía",0.427856368967543,0.00315958697715313,0.398306728321509,0.393776420453134,-0.453
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19533","Piamonte",0.457677045801199,0.0112521525110129,0.482399295411612,0.484138358516426,0.1739
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19548","Piendamó - Tunía",0.347038916776648,0.00201667209285544,0.363946884340073,0.367854618999693,0.3908
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19573","Puerto Tejada",0.245146463189562,0.000992568436275446,0.245203893793575,0.24764391867455,0.244
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19585","Puracé",0.415306428882595,0.00843468270525024,0.422938154432283,0.423844698729342,0.0907
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19622","Rosas",0.449638514692912,0.0103301234401187,0.407903187532154,0.403937310509473,-0.3966
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19693","San Sebastián",0.408009756402383,0.00723532854787553,0.448660986926023,0.455042466173647,0.6381
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19698","Santander de Quilichao",0.247097867528779,0.000689930195817516,0.275310222300693,0.273364389868394,-0.1946
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19701","Santa Rosa",0.518069808102902,0.0142491615504312,0.534082146311857,0.540491271447351,0.6409
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19743","Silvia",0.594548828166253,0.00333964903159028,0.542036103917651,0.537931795675364,-0.4104
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19760","Sotará Paispamba",0.42363483052891,0.00634684511328491,0.404599995595317,0.402428961951574,-0.2171
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19780","Suárez",0.420860918532776,0.00705583094519923,0.388291433468531,0.386842486162231,-0.1449
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19785","Sucre",0.592260763101386,0.0206325953688744,0.46656463404648,0.467717015375843,0.1152
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19807","Timbío",0.485298379279879,0.00473713082825383,0.364910817445199,0.416471561626774,5.1561
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19809","Timbiquí",0.509420099635651,0.00492167974240239,0.52750672268034,0.533444566044486,0.5938
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19821","Toribío",0.551408859073775,0.0139003790075414,0.520589898950721,0.524703036615985,0.4113
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19824","Totoró",0.590158497641813,0.0145050802266012,0.48317042534155,0.479939588072907,-0.3231
"M3_reblupbc_1.345","M3","reblupbc",1.345,"19845","Villa Rica",0.286909792264029,0.00123277979799329,0.273180588867712,0.270316216186028,-0.2864
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76001","Cali",0.236000150623116,4.46101358273742e-05,0.236026130303427,0.235956306999123,-0.007
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76020","Alcalá",0.324586690009205,0.00546291475418344,0.338955669887522,0.337444483593702,-0.1511
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76036","Andalucía",0.170872931834585,0.001094737354784,0.194543826996444,0.195093626976988,0.055
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76041","Ansermanuevo",0.311294220007976,0.00319417558067191,0.312612083487649,0.310267003653561,-0.2345
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76054","Argelia",0.346746769918103,0.00448134976418645,0.464257696687413,0.413689654261299,-5.0568
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76100","Bolívar",0.191834135533459,0.000432069231682328,0.203271527079598,0.206535830045663,0.3264
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76109","Buenaventura",0.583063980603387,0.00157416229340437,0.533775565918998,0.543388266452229,0.9613
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76111","Guadalajara de Buga",0.171840563775675,0.000382966603773313,0.18333131132217,0.187410786378001,0.4079
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76113","Bugalagrande",0.166316423809804,0.000889434270094062,0.15751856390534,0.153712802744268,-0.3806
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76122","Caicedonia",0.374839473966334,0.000940890375175486,0.345305188270004,0.344165537551594,-0.114
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76126","Calima",0.198650799132813,0.00131464467481034,0.207487713262827,0.20468490667572,-0.2803
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76130","Candelaria",0.0843703325877526,0.000308681553642066,0.079948453184216,0.0788731257696207,-0.1075
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76147","Cartago",0.293248262981083,0.00135329212623361,0.304815968817602,0.307475113524031,0.2659
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76233","Dagua",0.207021979672274,0.00136621522840808,0.228790003686129,0.230681172302432,0.1891
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76243","El Águila",0.294073076447916,0.00236298147886876,0.290155444425429,0.289784852977553,-0.0371
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76246","El Cairo",0.254004114002871,0.00282345865625291,0.301981097027738,0.307140341345927,0.5159
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76248","El Cerrito",0.144691679449936,0.000936554377280561,0.149613028043887,0.149789924106002,0.0177
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76250","El Dovio",0.427663486848989,0.00715844761819582,0.427901548947344,0.429705512326824,0.1804
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76275","Florida",0.241902478104377,0.0029633225467165,0.225002433387179,0.221948437241945,-0.3054
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76306","Ginebra",0.261182422460713,0.00120904672498133,0.209420279190576,0.22641107326369,1.6991
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76318","Guacarí",0.142114639632979,0.000282342767973003,0.14913030606504,0.150753583878542,0.1623
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76364","Jamundí",0.206298512477446,0.0004189397962523,0.206267305897232,0.205697417479241,-0.057
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76377","La Cumbre",0.147708363582434,0.000671669477971967,0.173241980109316,0.173624950509959,0.0383
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76400","La Unión",0.310276615368601,0.00342017791874781,0.255928480044344,0.251794328146333,-0.4134
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76403","La Victoria",0.287579897258377,0.002780134667461,0.28036404301499,0.278036833818261,-0.2327
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76497","Obando",0.299571729054856,0.00338762851003235,0.285213974882188,0.283112332414185,-0.2102
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76520","Palmira",0.20769656033191,0.000474489227823819,0.205895936610185,0.20492168758883,-0.0974
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76563","Pradera",0.201095575249391,0.000748063028251591,0.224402127265798,0.228446316158032,0.4044
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76606","Restrepo",0.241473632865204,0.00193665234623158,0.250697832270983,0.249960327444082,-0.0738
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76616","Riofrío",0.267094353991267,0.00301350780737849,0.260432827119463,0.26069154992487,0.0259
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76622","Roldanillo",0.2727397133463,0.00302149717701241,0.257694260342659,0.250051135748217,-0.7643
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76670","San Pedro",0.170695610315552,0.00135418430389911,0.160795212186692,0.156581495029783,-0.4214
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76736","Sevilla",0.345379631579637,0.00442288946164869,0.337279775573652,0.335554866823697,-0.1725
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76823","Toro",0.373203694453804,0.00595275965217131,0.332259165079562,0.326546328899538,-0.5713
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76828","Trujillo",0.362514157334695,0.00426434326788694,0.334915234707153,0.333139819511697,-0.1775
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76834","Tuluá",0.257428514132288,0.000541228123605218,0.252952563101426,0.25184014853014,-0.1112
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76845","Ulloa",0.221857831780414,0.00181330774393671,0.248313126138925,0.250178699350915,0.1866
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76863","Versalles",0.399069270481297,0.00627345521663673,0.348061348593645,0.345273886169951,-0.2787
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76869","Vijes",0.236087412061672,0.00135481929033369,0.241569896807183,0.240486662374452,-0.1083
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76890","Yotoco",0.203630228528829,0.00057285157923096,0.204425710401658,0.202807378716058,-0.1618
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76892","Yumbo",0.281760420447449,0.000159370438125575,0.275614805932177,0.274915050045386,-0.07
"M3_reblupbc_1.345","M3","reblupbc",1.345,"76895","Zarzal",0.18600007617763,0.000685163978077271,0.198260139914636,0.202005288832567,0.3745
